Percent Of Enrollments from Low-Income Families,,,,,,,,,
,,,,,,,,,
School Level,,,,,,,,,
Year: 2021-2022,,,,,,,,,
SUBMITTING AUN,LEA NAME,LEA TYPE,SCHOOL NUMBER,SCHOOL NAME,TOTAL ENROLLMENT,LOW INCOME ENROLLMENT,PERCENT OF ENROLLMENT FROM LOW INCOME FAMILIES,,
122098202,Pennsbury SD,SD,7308,Charles H Boehm MS,715,175,24.5%,,
122098202,Pennsbury SD,SD,4853,Edgewood El Sch,516,34,6.6%,,
122098202,Pennsbury SD,SD,1111,Eleanor Roosevelt El Sch,555,77,13.9%,,
122098202,Pennsbury SD,SD,7465,Fallsington El Sch,268,67,25.0%,,
122098202,Pennsbury SD,SD,1109,Makefield El Sch,373,46,12.3%,,
122098202,Pennsbury SD,SD,1107,Manor El Sch,445,112,25.2%,,
122098202,Pennsbury SD,SD,1106,Oxford Valley El Sch,382,87,22.8%,,
122098202,Pennsbury SD,SD,1101,Penn Valley El Sch,411,125,30.4%,,
122098202,Pennsbury SD,SD,4682,Pennsbury HS,2910,680,23.4%,,
122098202,Pennsbury SD,SD,1116,Pennwood MS,757,145,19.2%,,
122098202,Pennsbury SD,SD,1102,Quarry Hill El Sch,472,37,7.8%,,
122098202,Pennsbury SD,SD,1112,Walt Disney El Sch,384,104,27.1%,,
122098202,Pennsbury SD,SD,1113,William Penn MS,928,193,20.8%,,
127043430,Pennsylvania Cyber CS,CS,7650,Pennsylvania Cyber CS,10447,4471,42.8%,,
115220003,Pennsylvania Distance Learning CS,CS,7821,Pennsylvania Distance Learning CS,1396,707,50.6%,,
124150004,Pennsylvania Leadership CS,CS,7819,Pennsylvania Leadership CS,3939,1498,38.0%,,
115227398,Pennsylvania STEAM Academy CS,CS,8485,Pennsylvania STEAM Academy CS,112,98,87.5%,,
123460001,Pennsylvania Virtual CS,CS,7687,Pennsylvania Virtual CS,2963,1644,55.5%,,
107657103,Penn-Trafford SD,SD,6185,Harrison Park El Sch,420,101,24.0%,,
107657103,Penn-Trafford SD,SD,6186,Level Green El Sch,246,57,23.2%,,
107657103,Penn-Trafford SD,SD,4490,McCullough El Sch,450,92,20.4%,,
107657103,Penn-Trafford SD,SD,4492,Penn MS,518,90,17.4%,,
107657103,Penn-Trafford SD,SD,6648,Penn Trafford HS,1271,244,19.2%,,
107657103,Penn-Trafford SD,SD,6187,Sunrise El Sch,412,58,14.1%,,
107657103,Penn-Trafford SD,SD,7111,Trafford El Sch,198,76,38.4%,,
107657103,Penn-Trafford SD,SD,6189,Trafford MS,325,74,22.8%,,
126510004,People for People CS,CS,7685,People for People CS,489,398,81.4%,,
113365303,Pequea Valley SD,SD,8037,Paradise El Sch,449,262,58.4%,,
113365303,Pequea Valley SD,SD,2649,Pequea Valley HS,453,237,52.3%,,
113365303,Pequea Valley SD,SD,6300,Pequea Valley Intrmd Sch,227,147,64.8%,,
113365303,Pequea Valley SD,SD,2648,Salisbury El Sch,283,164,58.0%,,
123466103,Perkiomen Valley SD,SD,7459,Evergreen El Sch,500,87,17.4%,,
123466103,Perkiomen Valley SD,SD,3328,Perkiomen Valley HS,1768,286,16.2%,,
123466103,Perkiomen Valley SD,SD,3326,Perkiomen Valley MS-East,712,99,13.9%,,
123466103,Perkiomen Valley SD,SD,7794,Perkiomen Valley MS-West,570,122,21.4%,,
123466103,Perkiomen Valley SD,SD,7766,Schwenksville El Sch,473,149,31.5%,,
123466103,Perkiomen Valley SD,SD,7554,Skippack El Sch,607,46,7.6%,,
123466103,Perkiomen Valley SD,SD,3327,South El Sch,472,89,18.9%,,
105250001,Perseus House CS of Excellence,CS,7770,Perseus House CS of Excellence,585,451,77.1%,,
101636503,Peters Township SD,SD,7594,Bower Hill El Sch,677,16,2.4%,,
101636503,Peters Township SD,SD,7393,McMurray El Sch,581,30,5.2%,,
101636503,Peters Township SD,SD,5083,Peters Twp HS,1295,89,6.9%,,
101636503,Peters Township SD,SD,8488,Peters Twp MS,905,56,6.2%,,
101636503,Peters Township SD,SD,4255,Pleasant Valley El Sch,479,13,2.7%,,
126513280,Philadelphia Academy CS,CS,7587,Philadelphia Academy CS,1165,498,42.7%,,
126515001,Philadelphia City SD,SD,7904,Academy at Palumbo,1118,659,58.9%,,
126515001,Philadelphia City SD,SD,7256,Adaire Alexander Sch,417,172,41.2%,,
126515001,Philadelphia City SD,SD,5292,Allen Dr Ethel Sch,392,366,93.4%,,
126515001,Philadelphia City SD,SD,3758,Allen Ethan Sch,832,640,76.9%,,
126515001,Philadelphia City SD,SD,6823,Amy At Martin,337,287,85.2%,,
126515001,Philadelphia City SD,SD,7024,Amy NW,238,181,76.1%,,
126515001,Philadelphia City SD,SD,3804,Anderson Add B Sch,417,370,88.7%,,
126515001,Philadelphia City SD,SD,3805,Arthur Chester A Sch,276,128,46.4%,,
126515001,Philadelphia City SD,SD,8039,Arts Academy at Benjamin Rush,635,281,44.3%,,
126515001,Philadelphia City SD,SD,3618,Bache-Martin Sch,475,282,59.4%,,
126515001,Philadelphia City SD,SD,6824,Baldi C C A MS,1462,833,57.0%,,
126515001,Philadelphia City SD,SD,8029,Barry Comm John Sch,486,449,92.4%,,
126515001,Philadelphia City SD,SD,3732,Barton Clara Sch,503,427,84.9%,,
126515001,Philadelphia City SD,SD,3847,Bartram John - Main,489,391,80.0%,,
126515001,Philadelphia City SD,SD,5183,Bethune Mary McLeod Sch,489,443,90.6%,,
126515001,Philadelphia City SD,SD,3662,Blaine James G Sch,371,337,90.8%,,
126515001,Philadelphia City SD,SD,3663,Blankenburg Rudolph Sch,331,287,86.7%,,
126515001,Philadelphia City SD,SD,7070,Bodine William W HS,606,414,68.3%,,
126515001,Philadelphia City SD,SD,3620,Bregy F Amedee Sch,256,216,84.4%,,
126515001,Philadelphia City SD,SD,3745,Bridesburg Sch,670,489,73.0%,,
126515001,Philadelphia City SD,SD,3684,Brown Henry A Sch,325,254,78.2%,,
126515001,Philadelphia City SD,SD,6529,Brown Joseph H Sch,346,271,78.3%,,
126515001,Philadelphia City SD,SD,3601,Bryant William C Sch,375,342,91.2%,,
126515001,Philadelphia City SD,SD,8332,Building 21,399,288,72.2%,,
126515001,Philadelphia City SD,SD,7230,Carnell Laura H Sch,687,568,82.7%,,
126515001,Philadelphia City SD,SD,7023,Carver HS,878,439,50.0%,,
126515001,Philadelphia City SD,SD,3602,Catharine Joseph Sch,420,361,86.0%,,
126515001,Philadelphia City SD,SD,7404,Cayuga School,359,317,88.3%,,
126515001,Philadelphia City SD,SD,3848,Central HS,2381,1058,44.4%,,
126515001,Philadelphia City SD,SD,3622,Childs George W Sch,445,361,81.1%,,
126515001,Philadelphia City SD,SD,6767,Clemente Roberto MS,259,233,90.0%,,
126515001,Philadelphia City SD,SD,3782,Comegys Benjamin B Sch,376,350,93.1%,,
126515001,Philadelphia City SD,SD,3760,Comly Watson Sch,488,263,53.9%,,
126515001,Philadelphia City SD,SD,7905,Constitution HS,394,288,73.1%,,
126515001,Philadelphia City SD,SD,6525,Conwell Russell MS,231,198,85.7%,,
126515001,Philadelphia City SD,SD,7239,Cooke Jay MS,384,347,90.4%,,
126515001,Philadelphia City SD,SD,5122,Cook-Wissahickon Sch,444,251,56.5%,,
126515001,Philadelphia City SD,SD,5123,Cramp William Sch,371,329,88.7%,,
126515001,Philadelphia City SD,SD,6996,Creative and Performing Arts,754,370,49.1%,,
126515001,Philadelphia City SD,SD,3762,Crossan Kennedy C Sch,300,230,76.7%,,
126515001,Philadelphia City SD,SD,3706,Day Anna B Sch,349,283,81.1%,,
126515001,Philadelphia City SD,SD,7175,DeBurgos Bilingual Magnet MS,712,660,92.7%,,
126515001,Philadelphia City SD,SD,4727,Decatur Stephen Sch,903,545,60.4%,,
126515001,Philadelphia City SD,SD,3786,Dick William Sch,389,362,93.1%,,
126515001,Philadelphia City SD,SD,3763,Disston Hamilton Sch,713,592,83.0%,,
126515001,Philadelphia City SD,SD,3841,Dobbins AVT HS,1050,905,86.2%,,
126515001,Philadelphia City SD,SD,3726,Dobson James Sch,225,118,52.4%,,
126515001,Philadelphia City SD,SD,5040,Duckrey Tanner Sch,484,437,90.3%,,
126515001,Philadelphia City SD,SD,3687,Dunbar Paul L Sch,243,216,88.9%,,
126515001,Philadelphia City SD,SD,3849,Edison HS/Fareira Skills,1020,882,86.5%,,
126515001,Philadelphia City SD,SD,3688,Elkin Lewis Sch,576,521,90.5%,,
126515001,Philadelphia City SD,SD,3738,Ellwood Sch,255,208,81.6%,,
126515001,Philadelphia City SD,SD,3709,Emlen Eleanor C Sch,293,260,88.7%,,
126515001,Philadelphia City SD,SD,3642,Fanny Jackson Coppin Sch,527,287,54.5%,,
126515001,Philadelphia City SD,SD,7235,Farrell Louis H Sch,1046,702,67.1%,,
126515001,Philadelphia City SD,SD,7226,Fell D Newlin Sch,538,434,80.7%,,
126515001,Philadelphia City SD,SD,3816,Fels Samuel HS,945,671,71.0%,,
126515001,Philadelphia City SD,SD,3751,Feltonville Intermediate School,561,484,86.3%,,
126515001,Philadelphia City SD,SD,7368,Feltonville Sch of Arts & Sciences,536,441,82.3%,,
126515001,Philadelphia City SD,SD,3739,Finletter Thomas K Sch,625,503,80.5%,,
126515001,Philadelphia City SD,SD,6913,Fitler Academics Plus,222,186,83.8%,,
126515001,Philadelphia City SD,SD,3781,Fitzpatrick Aloysius L Sch,784,526,67.1%,,
126515001,Philadelphia City SD,SD,3764,Forrest Edwin Sch,808,684,84.7%,,
126515001,Philadelphia City SD,SD,3765,Fox Chase Sch,439,267,60.8%,,
126515001,Philadelphia City SD,SD,3803,Frank Anne Sch,1262,781,61.9%,,
126515001,Philadelphia City SD,SD,3850,Frankford HS,929,726,78.1%,,
126515001,Philadelphia City SD,SD,3851,Franklin Benjamin HS,529,432,81.7%,,
126515001,Philadelphia City SD,SD,7231,Franklin Benjamin Sch,629,515,81.9%,,
126515001,Philadelphia City SD,SD,6822,Franklin LC,982,712,72.5%,,
126515001,Philadelphia City SD,SD,3708,Franklin S Edmonds Sch,444,329,74.1%,,
126515001,Philadelphia City SD,SD,3818,Furness Horace HS,752,497,66.1%,,
126515001,Philadelphia City SD,SD,7664,Gamp,593,240,40.5%,,
126515001,Philadelphia City SD,SD,3625,Gideon Edward Sch,201,187,93.0%,,
126515001,Philadelphia City SD,SD,3776,Girard Stephen Sch,316,278,88.0%,,
126515001,Philadelphia City SD,SD,3843,Girls HS,819,539,65.8%,,
126515001,Philadelphia City SD,SD,4726,Greenberg Joseph Sch,745,276,37.0%,,
126515001,Philadelphia City SD,SD,5186,Greenfield Albert M Sch,647,86,13.3%,,
126515001,Philadelphia City SD,SD,5120,Hackett Horatio B Sch,363,215,59.2%,,
126515001,Philadelphia City SD,SD,5185,Hamilton Andrew Sch,343,322,93.9%,,
126515001,Philadelphia City SD,SD,7242,Harding Warren G MS,673,574,85.3%,,
126515001,Philadelphia City SD,SD,6528,Harrington Avery D Sch,349,301,86.2%,,
126515001,Philadelphia City SD,SD,5125,Hartranft John F Sch,357,321,89.9%,,
126515001,Philadelphia City SD,SD,3712,Henry Charles W Sch,479,197,41.1%,,
126515001,Philadelphia City SD,SD,5187,Heston Edward Sch,350,319,91.1%,,
126515001,Philadelphia City SD,SD,7229,Hill Freedman World Academy,637,378,59.3%,,
126515001,Philadelphia City SD,SD,3766,Holme Thomas Sch,682,511,74.9%,,
126515001,Philadelphia City SD,SD,3742,Hopkinson Francis Sch,640,534,83.4%,,
126515001,Philadelphia City SD,SD,3713,Houston Henry E Sch,352,211,59.9%,,
126515001,Philadelphia City SD,SD,3743,Howe Julia Ward Sch,208,187,89.9%,,
126515001,Philadelphia City SD,SD,3693,Hunter William H Sch,459,408,88.9%,,
126515001,Philadelphia City SD,SD,7227,Jenks Abram Sch,241,178,73.9%,,
126515001,Philadelphia City SD,SD,5041,John Hancock Demonstration Sch,648,399,61.6%,,
126515001,Philadelphia City SD,SD,3714,John Story Jenks Academy for the Arts an,413,217,52.5%,,
126515001,Philadelphia City SD,SD,7963,Juniata Park Academy,932,802,86.1%,,
126515001,Philadelphia City SD,SD,3645,Kearny Gen Philip Sch,242,217,89.7%,,
126515001,Philadelphia City SD,SD,3626,Kelley William D Sch,242,217,89.7%,,
126515001,Philadelphia City SD,SD,5294,Kelly John B Sch,401,359,89.5%,,
126515001,Philadelphia City SD,SD,8389,Kenderton El Sch,386,360,93.3%,,
126515001,Philadelphia City SD,SD,7852,Kensington Creative & Performing Arts HS,494,417,84.4%,,
126515001,Philadelphia City SD,SD,7855,Kensington Health Sciences,460,375,81.5%,,
126515001,Philadelphia City SD,SD,8388,Kensington HS,475,405,85.3%,,
126515001,Philadelphia City SD,SD,7228,Key Francis Scott Sch,402,315,78.4%,,
126515001,Philadelphia City SD,SD,6675,King Martin Luther HS,525,429,81.7%,,
126515001,Philadelphia City SD,SD,3647,Kirkbride Eliza B Sch,513,393,76.6%,,
126515001,Philadelphia City SD,SD,3670,Lamberton Robert E Sch,343,283,82.5%,,
126515001,Philadelphia City SD,SD,7811,Lankenau HS,350,223,63.7%,,
126515001,Philadelphia City SD,SD,3744,Lawton Henry W Sch,576,492,85.4%,,
126515001,Philadelphia City SD,SD,6530,Lea Henry C Sch,471,362,76.9%,,
126515001,Philadelphia City SD,SD,3664,Lewis C Cassidy Academics Plus Sch,262,227,86.6%,,
126515001,Philadelphia City SD,SD,3845,Lincoln HS,2041,1462,71.6%,,
126515001,Philadelphia City SD,SD,3717,Lingelbach Anna L Sch,321,237,73.8%,,
126515001,Philadelphia City SD,SD,4732,Locke Alain Sch,331,296,89.4%,,
126515001,Philadelphia City SD,SD,4961,Loesche William H Sch,919,608,66.2%,,
126515001,Philadelphia City SD,SD,3718,Logan James Sch,254,228,89.8%,,
126515001,Philadelphia City SD,SD,6533,Longstreth William C Sch,279,250,89.6%,,
126515001,Philadelphia City SD,SD,7232,Lowell James R Sch,548,470,85.8%,,
126515001,Philadelphia City SD,SD,3694,Ludlow James R Sch,271,233,86.0%,,
126515001,Philadelphia City SD,SD,3797,Marshall John Sch,273,256,93.8%,,
126515001,Philadelphia City SD,SD,7521,Marshall Thurgood,627,558,89.0%,,
126515001,Philadelphia City SD,SD,3842,Mastbaum Jules E AVTS,643,536,83.4%,,
126515001,Philadelphia City SD,SD,3808,Masterman Julia R Sec Sch,1181,295,25.0%,,
126515001,Philadelphia City SD,SD,3769,Mayfair Sch,1663,1130,67.9%,,
126515001,Philadelphia City SD,SD,3648,McCall Gen George A Sch,653,303,46.4%,,
126515001,Philadelphia City SD,SD,3719,McCloskey John F Sch,280,204,72.9%,,
126515001,Philadelphia City SD,SD,6534,McClure Alexander K Sch,537,477,88.8%,,
126515001,Philadelphia City SD,SD,3629,McDaniel Delaplaine Sch,297,269,90.6%,,
126515001,Philadelphia City SD,SD,5293,McKinley William Sch,352,322,91.5%,,
126515001,Philadelphia City SD,SD,3611,McMichael Morton Sch,300,278,92.7%,,
126515001,Philadelphia City SD,SD,3630,Meade Gen George C Sch,312,295,94.6%,,
126515001,Philadelphia City SD,SD,6768,Meehan Austin MS,342,255,74.6%,,
126515001,Philadelphia City SD,SD,3649,Meredith William M Sch,518,77,14.9%,,
126515001,Philadelphia City SD,SD,7022,Middle Years Alternative,207,150,72.5%,,
126515001,Philadelphia City SD,SD,3720,Mifflin Thomas Sch,356,249,69.9%,,
126515001,Philadelphia City SD,SD,3798,Mitchell El Sch,376,347,92.3%,,
126515001,Philadelphia City SD,SD,3697,Moffet John Sch,254,185,72.8%,,
126515001,Philadelphia City SD,SD,3770,Moore J Hampton Sch,1114,850,76.3%,,
126515001,Philadelphia City SD,SD,4868,Morris Robert Sch,189,172,91.0%,,
126515001,Philadelphia City SD,SD,3749,Morrison Andrew J Sch,562,468,83.3%,,
126515001,Philadelphia City SD,SD,6535,Morton Thomas G Sch,420,389,92.6%,,
126515001,Philadelphia City SD,SD,7815,Motivation HS,390,317,81.3%,,
126515001,Philadelphia City SD,SD,7522,Munoz-Marin Luis,541,476,88.0%,,
126515001,Philadelphia City SD,SD,3650,Nebinger George W Sch,454,292,64.3%,,
126515001,Philadelphia City SD,SD,8493,Northeast Community Propel Academy,1217,904,74.3%,,
126515001,Philadelphia City SD,SD,3855,Northeast HS,3105,2047,65.9%,,
126515001,Philadelphia City SD,SD,3750,Olney El Sch,710,560,78.9%,,
126515001,Philadelphia City SD,SD,6960,Overbrook Edu Ctr,278,188,67.6%,,
126515001,Philadelphia City SD,SD,7472,Overbrook Elementary School,192,162,84.4%,,
126515001,Philadelphia City SD,SD,3857,Overbrook HS,400,328,82.0%,,
126515001,Philadelphia City SD,SD,7782,Parkway Center City Middle College,447,262,58.6%,,
126515001,Philadelphia City SD,SD,6548,Parkway Northwest,254,154,60.6%,,
126515001,Philadelphia City SD,SD,7808,Parkway West,269,200,74.3%,,
126515001,Philadelphia City SD,SD,3613,Patterson John M Sch,383,348,90.9%,,
126515001,Philadelphia City SD,SD,7780,Paul Robeson HS for Human Services,299,221,73.9%,,
126515001,Philadelphia City SD,SD,3675,Peirce Thomas M Sch,256,229,89.5%,,
126515001,Philadelphia City SD,SD,7706,Penn Alexander Sch,572,169,29.5%,,
126515001,Philadelphia City SD,SD,8293,Penn Treaty Sch,446,385,86.3%,,
126515001,Philadelphia City SD,SD,3722,Pennell Joseph Sch,313,282,90.1%,,
126515001,Philadelphia City SD,SD,3616,Penrose Sch,403,338,83.9%,,
126515001,Philadelphia City SD,SD,8385,Philadelphia Learning Academy - North,45,41,91.1%,,
126515001,Philadelphia City SD,SD,8386,Philadelphia Learning Academy - South,75,69,92.0%,,
126515001,Philadelphia City SD,SD,7850,Philadelphia Military Acad at Elverson,379,294,77.6%,,
126515001,Philadelphia City SD,SD,3801,Pollock Robert B Sch,576,426,74.0%,,
126515001,Philadelphia City SD,SD,5121,Potter-Thomas Sch,426,397,93.2%,,
126515001,Philadelphia City SD,SD,3783,Powel Samuel Sch,242,150,62.0%,,
126515001,Philadelphia City SD,SD,6765,Prince Hall,417,372,89.2%,,
126515001,Philadelphia City SD,SD,7813,Randolph A. Philip AVT HS,465,369,79.4%,,
126515001,Philadelphia City SD,SD,3771,Rhawnhurst Sch,619,452,73.0%,,
126515001,Philadelphia City SD,SD,3614,Rhoads James Sch,411,372,90.5%,,
126515001,Philadelphia City SD,SD,8292,Rhodes E Washington Sch,406,373,91.9%,,
126515001,Philadelphia City SD,SD,3701,Richmond Sch,373,325,87.1%,,
126515001,Philadelphia City SD,SD,8296,Roosevelt Theodore MS,459,415,90.4%,,
126515001,Philadelphia City SD,SD,3724,Rowen William Sch,336,286,85.1%,,
126515001,Philadelphia City SD,SD,3844,Roxborough HS,841,632,75.1%,,
126515001,Philadelphia City SD,SD,3668,Samuel Gompers Sch,252,192,76.2%,,
126515001,Philadelphia City SD,SD,6539,Samuel Pennypacker Sch,330,268,81.2%,,
126515001,Philadelphia City SD,SD,3861,Saul W B Agricultural School,511,310,60.7%,,
126515001,Philadelphia City SD,SD,7245,Sayre William L MS,382,322,84.3%,,
126515001,Philadelphia City SD,SD,7903,School of the Future,700,565,80.7%,,
126515001,Philadelphia City SD,SD,7906,Science Leadership Academy,498,185,37.1%,,
126515001,Philadelphia City SD,SD,8387,Science Leadership Academy MS,346,215,62.1%,,
126515001,Philadelphia City SD,SD,3653,Sharswood George Sch,378,303,80.2%,,
126515001,Philadelphia City SD,SD,3725,Shawmont Sch,435,263,60.5%,,
126515001,Philadelphia City SD,SD,3702,Sheppard Isaac Sch,147,137,93.2%,,
126515001,Philadelphia City SD,SD,3800,Sheridan Sch,397,355,89.4%,,
126515001,Philadelphia City SD,SD,3773,Solis-Cohen Solomon Sch,1106,779,70.4%,,
126515001,Philadelphia City SD,SD,3859,South Philadelphia HS,646,471,72.9%,,
126515001,Philadelphia City SD,SD,3654,Southwark Sch,924,663,71.8%,,
126515001,Philadelphia City SD,SD,3655,Spring Garden Sch,233,178,76.4%,,
126515001,Philadelphia City SD,SD,7234,Spruance Gilbert Sch,1209,949,78.5%,,
126515001,Philadelphia City SD,SD,3635,Stanton Edwin M Sch,313,233,74.4%,,
126515001,Philadelphia City SD,SD,4963,Stearne Allen M Sch,436,396,90.8%,,
126515001,Philadelphia City SD,SD,3727,Steel Edward Sch,381,352,92.4%,,
126515001,Philadelphia City SD,SD,7255,Strawberry Mansion HS,164,151,92.1%,,
126515001,Philadelphia City SD,SD,3753,Sullivan James J Sch,427,385,90.2%,,
126515001,Philadelphia City SD,SD,7072,Swenson Arts & Technology HS,758,467,61.6%,,
126515001,Philadelphia City SD,SD,3657,Taggart John H Sch,495,400,80.8%,,
126515001,Philadelphia City SD,SD,3755,Taylor Bayard Sch,416,378,90.9%,,
126515001,Philadelphia City SD,SD,8331,The Linc,230,192,83.5%,,
126515001,Philadelphia City SD,SD,8330,The Science Leadership Academy at Beeber,676,327,48.4%,,
126515001,Philadelphia City SD,SD,8298,The SD of Philadelphia Virtual Academy,1840,0,0.0%,,
126515001,Philadelphia City SD,SD,8329,The U School: Innovative Lab,293,264,90.1%,,
126515001,Philadelphia City SD,SD,8328,The Workshop School,216,177,81.9%,,
126515001,Philadelphia City SD,SD,8297,Tilden William T MS,350,284,81.1%,,
126515001,Philadelphia City SD,SD,8294,Vare-Washington El Sch,362,263,72.7%,,
126515001,Philadelphia City SD,SD,8440,Vaux HS: A Big Picture School,329,288,87.5%,,
126515001,Philadelphia City SD,SD,3835,Wagner Gen Louis MS,435,371,85.3%,,
126515001,Philadelphia City SD,SD,7225,Waring Laura W Sch,214,187,87.4%,,
126515001,Philadelphia City SD,SD,6527,Washington George HS,1691,1082,64.0%,,
126515001,Philadelphia City SD,SD,7663,Washington Grover Jr Sch,458,373,81.4%,,
126515001,Philadelphia City SD,SD,3615,Washington Martha Sch,238,216,90.8%,,
126515001,Philadelphia City SD,SD,5124,Webster Sch,491,445,90.6%,,
126515001,Philadelphia City SD,SD,3703,Welsh John Sch,293,268,91.5%,,
126515001,Philadelphia City SD,SD,3860,West Philadelphia HS,482,413,85.7%,,
126515001,Philadelphia City SD,SD,3728,Widener Memorial Sch,137,102,74.5%,,
126515001,Philadelphia City SD,SD,6544,Willard Frances E Sch,482,438,90.9%,,
126515001,Philadelphia City SD,SD,7253,Wilson Woodrow MS,1255,910,72.5%,,
126515001,Philadelphia City SD,SD,5188,Wright Richard R Sch,296,274,92.6%,,
126515001,Philadelphia City SD,SD,7233,Ziegler William H Sch,441,352,79.8%,,
126510009,Philadelphia Electrical & Tech CHS,CS,7737,Philadelphia Electrical & Tech CHS,623,536,86.0%,,
126510929,Philadelphia Hebrew Public CS,CS,8454,Philadelphia Hebrew Public CS,335,250,74.6%,,
126510016,Philadelphia Montessori CS,CS,7828,Philadelphia Montessori CS,214,199,93.0%,,
126513400,Philadelphia Performing Arts CS,CS,7647,Philadelphia Performing Arts CS,2473,1628,65.8%,,
110177003,Philipsburg-Osceola Area SD,SD,6239,Osceola Mills El Sch,279,138,49.5%,,
110177003,Philipsburg-Osceola Area SD,SD,1555,Philipsburg El Sch,421,225,53.4%,,
110177003,Philipsburg-Osceola Area SD,SD,1560,Philipsburg-Osceola Area HS,496,213,42.9%,,
110177003,Philipsburg-Osceola Area SD,SD,8301,Philipsburg-Osceola Area MS,401,179,44.6%,,
124157203,Phoenixville Area SD,SD,1430,Barkley El Sch,320,186,58.1%,,
124157203,Phoenixville Area SD,SD,8395,Manavon El Sch,514,121,23.5%,,
124157203,Phoenixville Area SD,SD,1426,Phoenixville Area HS,1266,368,29.1%,,
124157203,Phoenixville Area SD,SD,1425,Phoenixville Area MS,908,244,26.9%,,
124157203,Phoenixville Area SD,SD,8396,Phoenixville Early Learning Ctr,595,165,27.7%,,
124157203,Phoenixville Area SD,SD,4841,Schuylkill El Sch,440,108,24.5%,,
